record_id,text,subject,body,authorship,intent,class_label,generator,generator_family,model_name,source,scenario,difficulty,pair_id,cue_plan_id,prompt_id,batch_id,run_id,generation_date,generation_method,prompt_version,link_presence,urgency_level,authority_tone,attachment_reference,length_band,text_sha256,post_edit_applied,post_editor,post_edit_date,post_edit_reason,original_text_sha256
gemini_screened_invoice_07_GL,"Subject: Finance Office Notice: Approved Standard Disbursement Guidelines By order of executive leadership, this notification establishes standard operating guidelines for all invoice operations. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Please review these operational updates before the conclusion of today's business cycle to ensure seamless coordination. We have attached complete administrative details and reference sheets in [SAFE_ATTACHMENT] for your thorough review. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Thank you for your continued dedication to organizational standards and operational excellence.",Finance Office Notice: Approved Standard Disbursement Guidelines,"By order of executive leadership, this notification establishes standard operating guidelines for all invoice operations. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Please review these operational updates before the conclusion of today's business cycle to ensure seamless coordination. We have attached complete administrative details and reference sheets in [SAFE_ATTACHMENT] for your thorough review. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Thank you for your continued dedication to organizational standards and operational excellence.",ai,legitimate,GL,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,invoice,not_verified,7.0,7.0,GEMINI_SCREENED_invoice_07_GL,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,no,high,yes,yes,medium,45d7ffdfbe3107a8abdc235a0696b5e76d774ea1637b8599e3f181f887eeb64c,no,,,,
gemini_screened_invoice_07_GP,"Subject: Controller Directive: Outstanding Balance Settlement Notice The Office of Systems Compliance issues this formal directive regarding mandatory validation of your invoice profile. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. Immediate compliance with this alignment directive is required before the current operational shift ends. Instructions outlining the necessary verification steps are documented inside [SAFE_ATTACHMENT] for your reference. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.",Controller Directive: Outstanding Balance Settlement Notice,"The Office of Systems Compliance issues this formal directive regarding mandatory validation of your invoice profile. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. Immediate compliance with this alignment directive is required before the current operational shift ends. Instructions outlining the necessary verification steps are documented inside [SAFE_ATTACHMENT] for your reference. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.",ai,phishing,GP,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,invoice,not_verified,7.0,7.0,GEMINI_SCREENED_invoice_07_GP,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,no,high,yes,yes,medium,6c81422b55245700bdf3c14f231cb7262ea0a7e2154c4d75b69a3280c3d93f9b,no,,,,
gemini_screened_invoice_08_GL,"Subject: Monthly Vendor Account Statement and Processing Schedule This message provides standard operational details regarding our ongoing invoice activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Feel free to examine these informative materials whenever convenient during your regular working hours. For comprehensive documentation and resource archives, please navigate to [SAFE_PORTAL_URL] at your earliest convenience. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence. Consistent adherence to established protocols helps ensure seamless operational workflow across all organizational departments.",Monthly Vendor Account Statement and Processing Schedule,"This message provides standard operational details regarding our ongoing invoice activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Feel free to examine these informative materials whenever convenient during your regular working hours. For comprehensive documentation and resource archives, please navigate to [SAFE_PORTAL_URL] at your earliest convenience. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence. Consistent adherence to established protocols helps ensure seamless operational workflow across all organizational departments.",ai,legitimate,GL,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,invoice,not_verified,8.0,8.0,GEMINI_SCREENED_invoice_08_GL,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,yes,none,no,no,long,09c932fc03089a9e4ef4cc90d6e70ad3c4d5143cb313707bdb16961803d1aa36,no,,,,
gemini_screened_invoice_08_GP,"Subject: Pending Invoice Approval and Payment Account Verification Our administrative monitoring systems have initiated a routine security review of all active invoice profiles. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. You are encouraged to complete this routine profile review during your upcoming scheduled maintenance period. To complete the required profile verification process, please log in through [SAFE_PORTAL_URL]. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant. Consistent adherence to established protocols helps ensure seamless operational workflow across all organizational departments.",Pending Invoice Approval and Payment Account Verification,"Our administrative monitoring systems have initiated a routine security review of all active invoice profiles. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. You are encouraged to complete this routine profile review during your upcoming scheduled maintenance period. To complete the required profile verification process, please log in through [SAFE_PORTAL_URL]. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant. Consistent adherence to established protocols helps ensure seamless operational workflow across all organizational departments.",ai,phishing,GP,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,invoice,not_verified,8.0,8.0,GEMINI_SCREENED_invoice_08_GP,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,yes,none,no,no,long,c895e4ff02258e969f9b893e1ad5cdeb05194f273a6b13f7e3453c10fcbb8066,no,,,,
gemini_screened_invoice_09_GL,"Subject: Finance Office Notice: Approved Standard Disbursement Guidelines By order of executive leadership, this notification establishes standard operating guidelines for all invoice operations. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. We encourage all staff members to read through these guidelines over the next two business days. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence.",Finance Office Notice: Approved Standard Disbursement Guidelines,"By order of executive leadership, this notification establishes standard operating guidelines for all invoice operations. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. We encourage all staff members to read through these guidelines over the next two business days. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence.",ai,legitimate,GL,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,invoice,not_verified,9.0,9.0,GEMINI_SCREENED_invoice_09_GL,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,no,medium,yes,no,medium,f9644ee9662ee6de0109ea9b033f3c59b1e21067a42c975edd2e80afce27dafc,no,,,,
gemini_screened_invoice_09_GP,"Subject: Controller Directive: Outstanding Balance Settlement Notice The Office of Systems Compliance issues this formal directive regarding mandatory validation of your invoice profile. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. Kindly process this account verification requirement within the next forty-eight hours. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.",Controller Directive: Outstanding Balance Settlement Notice,"The Office of Systems Compliance issues this formal directive regarding mandatory validation of your invoice profile. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. Kindly process this account verification requirement within the next forty-eight hours. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.",ai,phishing,GP,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,invoice,not_verified,9.0,9.0,GEMINI_SCREENED_invoice_09_GP,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,no,medium,yes,no,medium,6a6ee278b48b121e79e061b1716ca51ea2902be5e0eb1ed677aeb6a29f2e12c6,no,,,,
gemini_screened_invoice_10_GL,"Subject: Finance Office Notice: Approved Standard Disbursement Guidelines By order of executive leadership, this notification establishes standard operating guidelines for all invoice operations. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Please review these operational updates before the conclusion of today's business cycle to ensure seamless coordination. For comprehensive documentation and resource archives, please navigate to [SAFE_PORTAL_URL] at your earliest convenience. We have attached complete administrative details and reference sheets in [SAFE_ATTACHMENT] for your thorough review. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence.",Finance Office Notice: Approved Standard Disbursement Guidelines,"By order of executive leadership, this notification establishes standard operating guidelines for all invoice operations. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Please review these operational updates before the conclusion of today's business cycle to ensure seamless coordination. For comprehensive documentation and resource archives, please navigate to [SAFE_PORTAL_URL] at your earliest convenience. We have attached complete administrative details and reference sheets in [SAFE_ATTACHMENT] for your thorough review. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence.",ai,legitimate,GL,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,invoice,not_verified,10.0,10.0,GEMINI_SCREENED_invoice_10_GL,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,yes,high,yes,yes,long,41f1e255225c8b4a56ca6752d9e0a4ae3d5bb2e5d57e107b5df8991c2805e3bf,no,,,,
gemini_screened_invoice_10_GP,"Subject: Controller Directive: Outstanding Balance Settlement Notice The Office of Systems Compliance issues this formal directive regarding mandatory validation of your invoice profile. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. Immediate compliance with this alignment directive is required before the current operational shift ends. To complete the required profile verification process, please log in through [SAFE_PORTAL_URL]. Instructions outlining the necessary verification steps are documented inside [SAFE_ATTACHMENT] for your reference. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.",Controller Directive: Outstanding Balance Settlement Notice,"The Office of Systems Compliance issues this formal directive regarding mandatory validation of your invoice profile. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. Immediate compliance with this alignment directive is required before the current operational shift ends. To complete the required profile verification process, please log in through [SAFE_PORTAL_URL]. Instructions outlining the necessary verification steps are documented inside [SAFE_ATTACHMENT] for your reference. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.",ai,phishing,GP,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,invoice,not_verified,10.0,10.0,GEMINI_SCREENED_invoice_10_GP,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,yes,high,yes,yes,long,3e37428861d1f944878e020fe8c40264eb8f1ffeda6f8b1910d60423fc1e4dcf,no,,,,
gemini_screened_meeting_01_GL,"Subject: Weekly Team Sync Agenda and Project Milestone Review This message provides standard operational details regarding our ongoing meeting activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Feel free to examine these informative materials whenever convenient during your regular working hours. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence.",Weekly Team Sync Agenda and Project Milestone Review,"This message provides standard operational details regarding our ongoing meeting activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Feel free to examine these informative materials whenever convenient during your regular working hours. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence.",ai,legitimate,GL,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,meeting,not_verified,1.0,1.0,GEMINI_SCREENED_meeting_01_GL,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,no,none,no,no,medium,2421275bec19d912159185c7e850226eadf3a0b5546615a319696c6c867b29e6,no,,,,
gemini_screened_meeting_01_GP,"Subject: Calendar Invitation Request: Conference Access Confirmation Our administrative monitoring systems have initiated a routine security review of all active meeting profiles. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. You are encouraged to complete this routine profile review during your upcoming scheduled maintenance period. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.",Calendar Invitation Request: Conference Access Confirmation,"Our administrative monitoring systems have initiated a routine security review of all active meeting profiles. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. You are encouraged to complete this routine profile review during your upcoming scheduled maintenance period. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.",ai,phishing,GP,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,meeting,not_verified,1.0,1.0,GEMINI_SCREENED_meeting_01_GP,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,no,none,no,no,medium,5e7adf32be20cc1867c1189c90d8f6722c01eb2242183e85711c919298c73d3b,no,,,,
gemini_screened_meeting_02_GL,"Subject: Weekly Team Sync Agenda and Project Milestone Review This message provides standard operational details regarding our ongoing meeting activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Feel free to examine these informative materials whenever convenient during your regular working hours. For comprehensive documentation and resource archives, please navigate to [SAFE_PORTAL_URL] at your earliest convenience. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence.",Weekly Team Sync Agenda and Project Milestone Review,"This message provides standard operational details regarding our ongoing meeting activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Feel free to examine these informative materials whenever convenient during your regular working hours. For comprehensive documentation and resource archives, please navigate to [SAFE_PORTAL_URL] at your earliest convenience. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence.",ai,legitimate,GL,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,meeting,not_verified,2.0,2.0,GEMINI_SCREENED_meeting_02_GL,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,yes,low,no,no,medium,f737f1a854a743472f245421aef4a39b587d5f93bdb7706cd0e2fd1602e5f1e5,no,,,,
gemini_screened_meeting_02_GP,"Subject: Calendar Invitation Request: Conference Access Confirmation Our administrative monitoring systems have initiated a routine security review of all active meeting profiles. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. You are encouraged to complete this routine profile review during your upcoming scheduled maintenance period. To complete the required profile verification process, please log in through [SAFE_PORTAL_URL]. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.",Calendar Invitation Request: Conference Access Confirmation,"Our administrative monitoring systems have initiated a routine security review of all active meeting profiles. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. You are encouraged to complete this routine profile review during your upcoming scheduled maintenance period. To complete the required profile verification process, please log in through [SAFE_PORTAL_URL]. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. If you experience any technical difficulties during this routine procedure, please notify the service desk promptly. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.",ai,phishing,GP,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,meeting,not_verified,2.0,2.0,GEMINI_SCREENED_meeting_02_GP,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,yes,low,no,no,medium,1e2a5d429deb341941d259964cb7c3b66d3c1c7e7891a2ab3a1951402612c869,no,,,,
gemini_screened_meeting_03_GL,"Subject: Weekly Team Sync Agenda and Project Milestone Review This message provides standard operational details regarding our ongoing meeting activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. We encourage all staff members to read through these guidelines over the next two business days. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Thank you for your continued dedication to organizational standards and operational.",Weekly Team Sync Agenda and Project Milestone Review,"This message provides standard operational details regarding our ongoing meeting activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. We encourage all staff members to read through these guidelines over the next two business days. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Thank you for your continued dedication to organizational standards and operational.",ai,legitimate,GL,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,meeting,not_verified,3.0,3.0,GEMINI_SCREENED_meeting_03_GL,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,no,medium,no,no,short,ed2765bb1aaca8b8bae663d4127cededfbb810fdf162e4f2907a18f5e21921a2,no,,,,
gemini_screened_meeting_03_GP,Subject: Calendar Invitation Request: Conference Access Confirmation Our administrative monitoring systems have initiated a routine security review of all active meeting profiles. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. Kindly process this account verification requirement within the next forty-eight hours. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.,Calendar Invitation Request: Conference Access Confirmation,Our administrative monitoring systems have initiated a routine security review of all active meeting profiles. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. Kindly process this account verification requirement within the next forty-eight hours. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. We appreciate your prompt cooperation in keeping our shared digital workplace safe and compliant.,ai,phishing,GP,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,meeting,not_verified,3.0,3.0,GEMINI_SCREENED_meeting_03_GP,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,no,medium,no,no,short,06caaf6b87214599d99d0f62d4142add76cbda3768b515d13ded8bc97a6e2b27,no,,,,
gemini_screened_meeting_04_GL,"Subject: Weekly Team Sync Agenda and Project Milestone Review This message provides standard operational details regarding our ongoing meeting activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Please review these operational updates before the conclusion of today's business cycle to ensure seamless coordination. For comprehensive documentation and resource archives, please navigate to [SAFE_PORTAL_URL] at your earliest convenience. Our primary objective remains providing stable, efficient, and transparent support across.",Weekly Team Sync Agenda and Project Milestone Review,"This message provides standard operational details regarding our ongoing meeting activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Please review these operational updates before the conclusion of today's business cycle to ensure seamless coordination. For comprehensive documentation and resource archives, please navigate to [SAFE_PORTAL_URL] at your earliest convenience. Our primary objective remains providing stable, efficient, and transparent support across.",ai,legitimate,GL,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,meeting,not_verified,4.0,4.0,GEMINI_SCREENED_meeting_04_GL,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,yes,high,no,no,short,424d0be2a70ad17cc0ea591f50d8dc439de5032df18c1658a18e9a113bdd3b0f,no,,,,
gemini_screened_meeting_04_GP,"Subject: Calendar Invitation Request: Conference Access Confirmation Our administrative monitoring systems have initiated a routine security review of all active meeting profiles. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. Immediate compliance with this alignment directive is required before the current operational shift ends. To complete the required profile verification process, please log in through [SAFE_PORTAL_URL]. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. We appreciate your prompt cooperation in.",Calendar Invitation Request: Conference Access Confirmation,"Our administrative monitoring systems have initiated a routine security review of all active meeting profiles. Recent system diagnostics indicate that certain user account configuration parameters require alignment with updated enterprise security policies. Taking proactive steps to maintain valid account settings ensures uninterrupted service availability and protects corporate assets. Immediate compliance with this alignment directive is required before the current operational shift ends. To complete the required profile verification process, please log in through [SAFE_PORTAL_URL]. Maintaining accurate system records remains essential for securing enterprise resources and user workflow continuity. We appreciate your prompt cooperation in.",ai,phishing,GP,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,meeting,not_verified,4.0,4.0,GEMINI_SCREENED_meeting_04_GP,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,yes,high,no,no,short,618ff45ba9fdb0903c1f8ffdf92ff087dd77aaba0785eb379226811bfab806ea,no,,,,
gemini_screened_meeting_05_GL,"Subject: Weekly Team Sync Agenda and Project Milestone Review This message provides standard operational details regarding our ongoing meeting activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Feel free to examine these informative materials whenever convenient during your regular working hours. We have attached complete administrative details and reference sheets in [SAFE_ATTACHMENT] for your thorough review. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence. Consistent adherence to established protocols helps ensure seamless operational workflow across all organizational departments.",Weekly Team Sync Agenda and Project Milestone Review,"This message provides standard operational details regarding our ongoing meeting activities across all regional offices. Our team has compiled a detailed summary of system performance, workflow improvements, and scheduled timeline milestones for your review. All core systems continue to operate with optimal reliability and uptime, reflecting the hard work of our technical staff. Feel free to examine these informative materials whenever convenient during your regular working hours. We have attached complete administrative details and reference sheets in [SAFE_ATTACHMENT] for your thorough review. Our primary objective remains providing stable, efficient, and transparent support across every operational level. Should you have questions regarding these routine procedures, please reach out directly through standard support channels. Thank you for your continued dedication to organizational standards and operational excellence. Consistent adherence to established protocols helps ensure seamless operational workflow across all organizational departments.",ai,legitimate,GL,gemini,Google Gemini,not_exposed_by_interface,direct_manual_llm_generation_quality_screened,meeting,not_verified,5.0,5.0,GEMINI_SCREENED_meeting_05_GL,gemini_quality_screened_200,gemini_manual_2026_07_22_screened200,2026-07-22,manual_chat_interface_with_quality_screening_and_conservative_subject_cleaning,ISPD-LLM-DATA-v1.0-screened,no,low,no,yes,long,f3442ece12eaf18f7bb3ffb686fc3659c7f2d8b93a0e65d38c969dffee259666,no,,,,
